customer_id,full_name,email,phone,county_code,county_name,city,postal_code,crime_risk,hail_risk,flood_risk,wind_risk,fire_risk,dist_fire_station_km,dist_hydrant_km,dist_police_km,dist_coast_km,dist_danube_km,dob
C-008670,Eliza Stănescu,popaharalambie@example.com,0784 487 503,SM,Satu Mare,Carei,187964,0.386,0.444,0.307,0.404,0.356,0.33,4.23,2.57,557.28,52.56,1989-08-10
C-008671,Mitică Ioniță,georgescuamelia@example.com,0753 599 559,CS,Caras-Severin,Resita,701432,0.135,0.332,0.193,0.204,0.241,0.1,0.78,18.0,256.52,209.49,1969-04-27
C-008672,Despina Dumitrescu,dochioiunarcisa@example.org,0242 511 538,CJ,Cluj,Turda,116862,0.486,0.364,0.25,0.421,0.418,0.06,0.23,2.09,373.57,233.65,1967-08-19
C-008673,Amedeu Albu,staniosif@example.com,0753 574 192,IS,Iasi,Pascani,600807,0.621,0.353,0.368,0.381,0.36,0.11,1.33,1.4,141.68,85.59,1961-03-30
C-008674,Răducu Georgescu,manoleantoaneta@example.net,0239 222 290,SV,Suceava,Radauti,587790,0.346,0.458,0.411,0.393,0.47,0.09,5.54,1.92,429.43,199.01,1982-10-10
C-008675,Vlădelina Ardelean,dobrepetrut@example.org,0727 756 093,CL,Calarasi,Oltenita,899522,0.364,0.376,0.465,0.382,0.309,0.09,0.91,1.02,410.29,5.5,1956-12-24
C-008676,Mălina Dochioiu,tnistor@example.com,0759 629 712,SV,Suceava,Radauti,738006,0.318,0.431,0.418,0.37,0.39,0.22,3.17,18.0,306.69,351.8,1976-06-19
C-008677,Sofia Mocanu,horatiudinu@example.org,0246 729 702,TL,Tulcea,Babadag,540578,0.429,0.233,0.554,0.551,0.386,0.07,3.28,1.76,28.27,18.94,1974-06-12
C-008678,Noemi Stănescu,enesorana@example.org,0244 614 538,BN,Bistrita-Nasaud,Nasaud,899583,0.129,0.288,0.179,0.235,0.254,0.07,1.6,9.76,276.79,106.12,2001-11-30
C-008679,Mona Popescu,manolegianina@example.net,0725 925 402,CJ,Cluj,Dej,198423,0.476,0.445,0.301,0.351,0.374,3.35,0.64,2.95,470.43,82.35,1971-12-08
C-008680,Dinu Voinea,predaliana@example.com,0244 453 733,BV,Brasov,Sacele,818156,0.335,0.644,0.324,0.471,0.417,0.29,0.63,4.7,407.35,157.49,1972-04-01
C-008681,Augustina Dobre,georgescuada@example.net,0246 513 457,BZB,Bucuresti,Sector 2,204153,0.665,0.342,0.218,0.372,0.345,0.71,0.34,0.53,207.72,57.89,1988-07-11
C-008682,Olimpia Stan,dpreda@example.org,0724 919 411,DB,Dambovita,Targoviste,823206,0.424,0.455,0.37,0.376,0.335,0.09,1.8,10.0,531.04,276.89,1946-08-31
C-008683,Natalia Manole,nitaanuta@example.com,0736 150 729,CJ,Cluj,Turda,525338,0.498,0.483,0.234,0.323,0.329,0.27,0.43,0.85,551.59,389.47,1951-04-05
C-008684,Camelia Tomescu,dida44@example.net,0267 822 027,DB,Dambovita,Targoviste,611983,0.375,0.455,0.358,0.425,0.336,0.27,1.89,4.9,275.43,375.18,1973-09-17
C-008685,Natașa Diaconescu,stanescupaulina@example.org,0762 852 274,CS,Caras-Severin,Caransebes,161660,0.161,0.315,0.197,0.248,0.254,0.32,6.1,2.42,328.36,300.01,1999-07-31
C-008686,Arian Georgescu,kbarbu@example.net,0711 212 818,HD,Hunedoara,Deva,916023,0.367,0.53,0.332,0.398,0.433,0.08,5.39,5.68,491.66,64.57,1987-03-10
C-008687,Georgian Cristea,luiza10@example.org,0232 103 399,IS,Iasi,Iasi,645988,0.592,0.395,0.36,0.418,0.348,0.23,0.97,0.37,89.05,181.53,1975-06-18
C-008688,Sonia Diaconescu,maximilianpopescu@example.net,0762 364 213,BZB,Bucuresti,Sector 5,613541,0.72,0.364,0.214,0.332,0.391,0.16,0.55,1.83,115.61,195.62,1987-06-22
C-008689,Didina Manole,nicodim97@example.org,0765 084 076,CT,Constanta,Constanta,742437,0.456,0.229,0.567,0.531,0.391,0.34,3.57,4.4,21.74,18.09,1971-02-14
C-008690,Pompiliu Diaconescu,opuscasu@example.com,0269 643 803,BC,Bacau,Onesti,990625,0.45,0.342,0.435,0.426,0.423,0.33,3.51,7.24,529.7,94.44,2003-09-21
C-008691,Todor Dinu,ardeleananghel@example.com,0725 154 606,DB,Dambovita,Targoviste,175554,0.372,0.395,0.418,0.396,0.383,0.14,6.49,1.39,493.88,98.54,1985-10-21
C-008692,Ștefania Ionescu,cdobre@example.org,0253 006 978,OT,Olt,Slatina,271109,0.373,0.305,0.378,0.326,0.299,0.49,7.5,2.71,356.76,86.4,1993-05-27
C-008693,Iurie Stoica,wardelean@example.org,0720 864 675,BT,Botosani,Botosani,224118,0.406,0.412,0.366,0.401,0.456,0.12,6.62,6.01,501.63,303.32,1956-02-07
C-008694,Denis Manole,corinaababei@example.org,0737 429 699,PH,Prahova,Sinaia,284335,0.525,0.434,0.292,0.392,0.382,0.73,0.17,3.58,112.3,380.38,1978-01-18
C-008695,Dorel Toma,ieftimie@example.net,0258 413 813,AG,Arges,Campulung,634559,0.404,0.407,0.391,0.328,0.411,1.49,7.11,18.0,320.71,271.44,2006-04-21
C-008696,Paula Ababei,ieremiamazilescu@example.com,0746 125 940,IS,Iasi,Iasi,104788,0.623,0.32,0.297,0.42,0.329,0.2,0.2,0.69,505.27,51.73,1952-06-03
C-008697,Zaharia Eftimie,uvoinea@example.net,0248 972 361,DB,Dambovita,Targoviste,787754,0.428,0.405,0.421,0.43,0.351,0.23,7.5,12.7,378.26,290.5,1952-04-13
C-008698,Daniel Voinea,lpopescu@example.com,0242 241 798,BZB,Bucuresti,Sector 3,545370,0.701,0.361,0.198,0.38,0.302,0.07,0.14,1.28,425.3,341.63,1994-02-22
C-008699,Lioara Tudor,lstancu@example.org,0722 041 922,DJ,Dolj,Craiova,175946,0.419,0.31,0.372,0.41,0.392,0.52,1.66,8.34,257.69,252.99,1962-05-30
C-008700,Alexandra Voinea,mina42@example.org,0723 416 870,NT,Neamt,Roman,400779,0.341,0.441,0.42,0.387,0.484,0.16,1.18,3.87,503.27,299.14,1955-05-11
C-008701,Cătălina Nistor,omarin@example.net,0733 022 099,IS,Iasi,Iasi,579299,0.47,0.37,0.308,0.363,0.427,0.42,0.17,0.7,556.87,63.76,1955-11-24
C-008702,Aureliana Pop,iolanda63@example.org,0750 492 561,BZB,Bucuresti,Sector 4,575053,0.578,0.282,0.243,0.358,0.331,0.39,0.33,0.68,376.25,313.13,1955-04-26
C-008703,Marcheta Stănescu,eftimiecodrut@example.org,0261 200 820,BZB,Bucuresti,Sector 4,129451,0.66,0.296,0.232,0.381,0.391,1.52,0.84,3.15,317.47,340.52,2000-12-29
C-008704,Liviu Diaconescu,voineastela@example.com,0767 938 136,MM,Maramures,Baia Mare,698645,0.364,0.523,0.319,0.455,0.433,0.19,6.01,0.2,303.68,341.24,1948-05-16
C-008705,Petrică Diaconescu,hnita@example.com,0242 857 624,CJ,Cluj,Cluj-Napoca,165008,0.539,0.482,0.243,0.321,0.408,0.95,1.3,1.17,436.42,51.4,1975-12-13
C-008706,Emanuel Marin,mcristea@example.org,0759 154 850,HD,Hunedoara,Petrosani,321466,0.308,0.547,0.308,0.381,0.404,0.97,7.5,18.0,215.7,313.07,1985-05-10
C-008707,Leontina Barbu,stancucipriana@example.com,0732 731 640,AR,Arad,Lipova,957595,0.348,0.446,0.329,0.379,0.401,0.25,1.28,18.0,140.67,226.95,1981-06-14
C-008708,Sofia Mocanu,ligia40@example.org,0232 340 948,BZB,Bucuresti,Sector 1,640798,0.698,0.352,0.238,0.314,0.321,0.16,1.03,0.39,425.19,275.7,2003-10-17
C-008709,Rozalia Stan,wtomescu@example.com,0723 731 978,TR,Teleorman,Alexandria,967113,0.474,0.367,0.384,0.426,0.337,0.18,5.15,10.49,199.22,199.98,1976-10-23
C-008710,Ludovic Manole,dumitrescuvoicu@example.com,0771 823 711,NT,Neamt,Roman,730277,0.421,0.486,0.353,0.484,0.413,0.39,1.21,7.23,171.46,279.16,1986-09-23
C-008711,Xenia Popa,lorelei95@example.org,0728 211 513,MH,Mehedinti,Drobeta-Turnu Severin,592178,0.185,0.157,0.268,0.192,0.169,0.09,1.05,7.55,506.95,9.16,1946-11-16
C-008712,Eric Ioniță,alexe49@example.net,0740 959 562,GJ,Gorj,Targu Jiu,626140,0.387,0.462,0.34,0.337,0.369,0.46,7.5,14.45,449.5,67.37,1977-01-11
C-008713,Carla Georgescu,gheorghiudaniel@example.net,0734 661 921,SJ,Salaj,Zalau,648115,0.399,0.476,0.371,0.448,0.415,0.06,6.17,16.78,488.84,326.35,1945-05-12
C-008714,Sandu Stănescu,severindima@example.org,0725 355 336,SM,Satu Mare,Satu Mare,657974,0.408,0.429,0.357,0.4,0.347,0.41,2.09,2.27,135.08,398.36,1987-03-06
C-008715,Lorelei Nistor,wpreda@example.com,0235 430 238,TM,Timis,Lugoj,356955,0.499,0.389,0.24,0.367,0.298,0.17,0.8,1.62,375.03,287.17,1967-04-07
C-008716,Semenica Barbu,mirunabarbu@example.net,0243 479 221,BZB,Bucuresti,Sector 1,331742,0.662,0.337,0.231,0.299,0.298,0.31,0.21,0.66,326.58,334.19,1971-05-16
C-008717,Silviu Albu,talbu@example.net,0236 037 730,DJ,Dolj,Bailesti,930392,0.373,0.352,0.419,0.376,0.382,0.11,4.05,8.91,455.83,227.44,1979-05-08
C-008718,Clara Gheorghiu,dochioiuioanina@example.net,0260 839 746,IS,Iasi,Iasi,479966,0.622,0.404,0.302,0.421,0.327,0.06,0.46,0.34,328.28,284.39,1990-08-17
C-008719,Panait Niță,floreasilviu@example.com,0765 822 043,CS,Caras-Severin,Resita,752677,0.155,0.256,0.175,0.197,0.225,0.21,1.95,1.62,484.72,174.1,1963-12-24
C-008720,Narcisa Stancu,ababeidarius@example.com,0261 909 305,HR,Harghita,Odorheiu Secuiesc,785476,0.313,0.542,0.381,0.497,0.452,0.18,7.5,2.5,168.54,355.37,1992-06-14
C-008721,Corneliu Ene,lucianatabacu@example.org,0757 902 248,BZB,Bucuresti,Sector 4,838067,0.738,0.293,0.211,0.336,0.353,0.18,0.49,0.47,549.38,205.2,1963-01-22
C-008722,Fiodor Ababei,rpopescu@example.com,0247 084 444,TM,Timis,Lugoj,463346,0.519,0.439,0.257,0.356,0.397,0.76,0.96,0.86,529.22,147.65,1946-09-23
C-008723,Darius Cristea,enemarioara@example.net,0721 571 282,IL,Ialomita,Fetesti,191845,0.463,0.338,0.349,0.397,0.367,0.05,7.5,5.56,213.61,371.89,1948-11-21
C-008724,Veronica Dumitrescu,zahariamocanu@example.net,0240 166 579,DB,Dambovita,Gaesti,947844,0.441,0.389,0.403,0.398,0.336,0.14,2.93,18.0,586.27,173.24,2003-06-18
C-008725,Augustina Stan,ababeiiuliana@example.com,0259 959 512,AG,Arges,Pitesti,631011,0.435,0.414,0.325,0.409,0.402,0.11,2.99,0.31,363.01,155.29,1989-10-17
C-008726,Cedrin Dobre,popescuiacob@example.org,0262 069 457,IS,Iasi,Iasi,760990,0.472,0.42,0.321,0.369,0.366,0.46,0.5,0.42,354.16,381.36,1966-03-02
C-008727,Catrinel Mazilescu,dtomescu@example.com,0232 069 351,BZ,Buzau,Ramnicul Sarat,930869,0.351,0.396,0.334,0.407,0.345,0.05,3.64,3.06,196.52,246.24,1973-09-08
C-008728,Ioana Nistor,eflorea@example.net,0726 223 995,HR,Harghita,Miercurea Ciuc,449284,0.299,0.541,0.312,0.501,0.427,0.07,5.5,13.94,437.31,387.6,1952-05-26
C-008729,Iurie Eftimie,eusebiucristea@example.net,0786 577 515,BZB,Bucuresti,Sector 5,132179,0.754,0.33,0.213,0.4,0.402,0.24,1.84,0.58,314.49,231.89,1963-01-24
C-008730,Ghiță Tomescu,georgescuvlaicu@example.com,0256 580 723,DB,Dambovita,Targoviste,861124,0.407,0.384,0.414,0.403,0.401,0.06,2.11,0.2,215.96,199.11,1993-12-01
C-008731,Valter Popescu,adriangeorgescu@example.org,0728 128 094,DJ,Dolj,Bailesti,874704,0.46,0.381,0.337,0.416,0.4,0.5,3.68,18.0,249.9,162.25,1975-02-06
C-008732,Șerban Georgescu,aaneimarcel@example.org,0722 778 526,BH,Bihor,Alesd,198705,0.415,0.415,0.293,0.37,0.353,0.38,6.47,15.16,277.72,355.33,1957-05-25
C-008733,Brândușa Dinu,marinlucentiu@example.org,0254 723 157,CS,Caras-Severin,Resita,782822,0.141,0.302,0.173,0.241,0.237,0.88,0.27,2.1,308.09,263.2,2001-02-19
C-008734,Iridenta Suciu,fgeorgescu@example.com,0788 091 261,BZB,Bucuresti,Sector 1,791119,0.732,0.292,0.239,0.308,0.302,0.18,0.57,0.64,516.41,293.48,1952-03-28
C-008735,Lăcrămioara Popescu,stanescudacian@example.org,0243 601 404,SJ,Salaj,Zalau,698075,0.338,0.507,0.363,0.381,0.395,0.38,2.06,2.55,171.74,289.25,2002-12-23
C-008736,Miruna Georgescu,petrisornemes@example.net,0247 323 260,CS,Caras-Severin,Caransebes,336518,0.136,0.289,0.152,0.244,0.245,0.05,4.81,1.02,424.6,53.83,1982-11-03
C-008737,Mariana Diaconu,puscasuanaida@example.net,0266 502 548,PH,Prahova,Sinaia,715807,0.573,0.36,0.292,0.332,0.342,0.16,0.57,1.01,465.89,388.83,1955-01-29
C-008738,Tudor Ionescu,simion15@example.com,0722 374 103,VS,Vaslui,Barlad,864554,0.424,0.373,0.325,0.391,0.36,0.44,0.9,3.4,241.45,334.7,1945-03-22
C-008739,Voicu Eftimie,danieldinu@example.com,0723 159 576,BT,Botosani,Dorohoi,123301,0.42,0.4,0.368,0.373,0.451,0.68,1.32,0.51,496.15,380.4,1982-12-26
C-008740,Sorina Ionescu,enelaura@example.org,0267 089 623,BT,Botosani,Dorohoi,147584,0.353,0.497,0.338,0.347,0.414,0.44,2.35,2.91,212.89,50.16,1946-03-01
C-008741,Constantina Gheorghiu,diaconescuanatolie@example.org,0758 224 502,AR,Arad,Ineu,496632,0.424,0.418,0.342,0.449,0.31,1.64,5.88,2.53,501.2,284.05,1989-10-08
C-008742,Ionelia Stănescu,tpopa@example.org,0748 445 149,HR,Harghita,Odorheiu Secuiesc,113095,0.322,0.577,0.352,0.425,0.455,0.44,0.52,1.61,128.06,398.73,1992-04-10
C-008743,Demetra Stan,bmarin@example.org,0785 971 244,PH,Prahova,Sinaia,779091,0.477,0.418,0.334,0.378,0.337,0.54,0.58,2.25,164.51,109.0,1962-09-29
C-008744,Marius Dima,smarin@example.com,0740 262 715,DJ,Dolj,Bailesti,912492,0.466,0.332,0.345,0.431,0.39,0.29,3.2,3.8,276.76,313.93,1979-02-04
C-008745,Petruț Voinea,domnica18@example.com,0233 217 703,AG,Arges,Pitesti,348342,0.371,0.38,0.321,0.345,0.395,0.29,0.9,2.07,257.22,40.61,1948-01-19
C-008746,Melina Mazilescu,bionescu@example.com,0266 512 581,IS,Iasi,Iasi,722549,0.569,0.33,0.315,0.382,0.356,0.06,0.2,1.23,452.88,308.76,1984-02-27
C-008747,Ștefana Georgescu,dochioiuarian@example.org,0266 040 113,CS,Caras-Severin,Caransebes,558648,0.14,0.324,0.169,0.238,0.222,0.33,2.44,15.0,161.27,254.81,1992-08-17
C-008748,Petrișor Tabacu,knistor@example.org,0262 568 781,SV,Suceava,Radauti,295424,0.416,0.472,0.35,0.465,0.472,0.53,0.85,7.64,580.71,310.74,1986-02-03
C-008749,Semenica Ionescu,ionesculorelei@example.net,0744 439 283,TM,Timis,Sannicolau Mare,917055,0.545,0.446,0.262,0.402,0.31,0.62,1.23,0.11,247.96,43.19,1998-12-12
C-008750,Gheorghiță Marin,puscasuromeo@example.org,0257 750 772,DJ,Dolj,Bailesti,610373,0.484,0.342,0.365,0.428,0.362,0.73,1.68,1.53,591.34,321.96,1975-07-08
C-008751,Matei Preda,aaneipatricia@example.org,0244 762 637,BV,Brasov,Brasov,310298,0.301,0.52,0.298,0.5,0.424,0.5,5.63,18.0,291.28,206.76,2002-05-01
C-008752,Theodor Aanei,diaconescusuzana@example.org,0727 194 093,GR,Giurgiu,Giurgiu,423905,0.398,0.299,0.439,0.368,0.329,0.46,2.64,3.8,320.98,11.63,1992-12-25
C-008753,Gheorghe Manole,floreaevanghelina@example.net,0747 273 492,SM,Satu Mare,Satu Mare,782888,0.379,0.392,0.303,0.416,0.398,0.06,0.24,4.56,415.24,311.16,1984-05-13
C-008754,Miruna Nistor,tatianaeftimie@example.net,0745 944 997,HD,Hunedoara,Deva,817953,0.342,0.584,0.332,0.4,0.477,0.19,7.5,15.86,93.45,128.44,2002-03-06
C-008755,Patricia Stan,aaneirobertina@example.org,0763 654 636,TR,Teleorman,Alexandria,172084,0.466,0.354,0.382,0.322,0.341,0.51,7.5,12.82,188.75,44.51,1960-12-03
C-008756,Aurelian Toma,irinamocanu@example.net,0265 367 107,GL,Galati,Galati,843275,0.476,0.378,0.507,0.388,0.385,0.31,6.6,18.0,348.79,12.86,1974-12-07
C-008757,Eremia Oprea,cristeaminodora@example.org,0734 234 466,IS,Iasi,Iasi,856414,0.503,0.425,0.298,0.422,0.364,0.08,0.67,0.26,259.41,58.29,1965-09-16
C-008758,Ioana Dumitrescu,fpopa@example.net,0751 276 976,BZB,Bucuresti,Sector 5,267747,0.748,0.285,0.194,0.385,0.344,0.11,0.33,1.88,208.91,303.54,1974-06-07
C-008759,Didina Tudor,floreacodin@example.com,0767 119 334,MS,Mures,Targu Mures,226798,0.346,0.443,0.301,0.389,0.346,0.1,6.93,13.38,561.08,129.39,2005-07-28
C-008760,Angel Ene,rardelean@example.org,0264 464 198,BZ,Buzau,Buzau,941379,0.361,0.357,0.412,0.322,0.32,1.53,0.51,18.0,344.69,378.34,1998-10-26
C-008761,Irinel Barbu,mugurionita@example.org,0745 211 921,BC,Bacau,Onesti,308551,0.464,0.351,0.343,0.342,0.444,0.34,6.74,1.05,255.94,328.1,1957-09-29
C-008762,Romeo Diaconu,yardelean@example.com,0749 468 039,SB,Sibiu,Sibiu,820103,0.367,0.565,0.365,0.392,0.43,0.1,7.5,6.53,481.48,255.12,1944-09-30
C-008763,Aurel Diaconu,enemirabela@example.net,0738 904 062,DB,Dambovita,Targoviste,306032,0.405,0.386,0.426,0.372,0.408,0.76,1.62,0.39,341.54,390.72,1970-12-19
C-008764,Rodica Stănescu,opreaeva@example.net,0765 546 815,CT,Constanta,Constanta,120177,0.356,0.264,0.64,0.585,0.4,0.11,6.82,12.71,5.81,14.52,1982-06-02
C-008765,Corneliu Nistor,znistor@example.org,0764 866 630,SB,Sibiu,Sibiu,753291,0.284,0.502,0.345,0.392,0.468,0.13,2.1,11.58,397.18,128.18,1960-07-27
C-008766,Adrian Diaconescu,ztoma@example.org,0259 205 306,BZB,Bucuresti,Sector 1,149666,0.636,0.33,0.215,0.382,0.364,0.25,0.18,0.19,284.82,249.12,2002-01-06
C-008767,Gheorghe Marin,kpop@example.com,0241 480 083,MS,Mures,Targu Mures,837007,0.33,0.454,0.342,0.392,0.346,0.17,1.96,7.74,568.86,61.24,1946-08-18
C-008768,Lucrețiu Stan,snistor@example.com,0241 132 988,BR,Braila,Braila,231371,0.425,0.365,0.41,0.378,0.339,0.69,2.91,8.2,96.81,20.48,1958-01-13
C-008769,Cantemir Diaconu,corvin90@example.org,0753 117 758,TM,Timis,Timisoara,610624,0.602,0.359,0.304,0.393,0.33,0.09,0.1,1.08,100.33,206.49,1946-05-20
C-008770,Demetra Stan,rdumitrescu@example.org,0720 903 806,BZB,Bucuresti,Sector 2,328926,0.706,0.288,0.243,0.357,0.349,0.08,1.03,0.5,235.36,186.07,1981-04-07
C-008771,Cornelia Dumitrescu,suciuteea@example.org,0241 769 311,SJ,Salaj,Zalau,946792,0.412,0.511,0.365,0.431,0.411,0.14,2.04,8.9,137.38,283.08,1946-10-26
C-008772,Stancu Aanei,dobrejaneta@example.com,0711 935 701,BH,Bihor,Oradea,561038,0.356,0.414,0.281,0.355,0.377,0.06,7.41,18.0,126.24,275.74,1986-11-01
C-008773,Ciprian Eftimie,voineapompilia@example.com,0784 138 690,CJ,Cluj,Cluj-Napoca,809827,0.492,0.43,0.306,0.347,0.323,0.61,0.43,1.4,262.05,325.64,2006-04-17
C-008774,Amanda Diaconu,kionita@example.net,0235 629 814,IF,Ilfov,Chitila,657166,0.476,0.396,0.397,0.398,0.363,0.06,2.88,8.04,217.46,131.9,2004-08-05
C-008775,Ariadna Manole,znemes@example.org,0763 449 087,GR,Giurgiu,Giurgiu,808060,0.38,0.378,0.552,0.474,0.327,0.09,2.33,6.42,136.48,7.0,1979-10-10
C-008776,Savina Preda,jgeorgescu@example.org,0243 408 099,TM,Timis,Timisoara,285468,0.55,0.388,0.316,0.381,0.385,0.55,0.44,0.83,482.91,132.29,1993-03-26
C-008777,Eugenia Tudor,agnosene@example.com,0761 450 580,BH,Bihor,Alesd,789225,0.355,0.419,0.344,0.38,0.305,2.6,2.99,6.71,343.46,193.29,1986-10-21
C-008778,Despina Marin,jeanmarin@example.net,0241 490 347,NT,Neamt,Piatra Neamt,519733,0.394,0.466,0.386,0.404,0.489,1.01,3.61,18.0,86.76,287.71,2001-11-03
C-008779,Emanuil Pop,olga63@example.com,0754 227 451,IL,Ialomita,Fetesti,643569,0.37,0.315,0.325,0.354,0.323,0.12,2.64,12.32,547.86,42.77,1985-10-05
C-008780,Damian Nistor,albuioan@example.net,0260 153 114,MM,Maramures,Sighetu Marmatiei,944392,0.342,0.603,0.362,0.429,0.424,0.12,0.62,3.46,442.33,357.82,1951-04-13
C-008781,Marcheta Diaconu,nvoinea@example.net,0723 364 285,CJ,Cluj,Turda,650696,0.471,0.442,0.246,0.395,0.378,0.58,0.45,5.56,573.25,370.43,2006-02-04
C-008782,Clara Manole,tomescuaugustin@example.com,0254 377 318,BT,Botosani,Botosani,947550,0.397,0.412,0.349,0.413,0.343,0.37,3.77,4.02,373.45,316.57,1945-04-11
C-008783,Laura Dinu,ocristea@example.org,0757 403 836,SV,Suceava,Radauti,299076,0.373,0.536,0.364,0.46,0.368,0.47,5.54,2.88,245.23,398.32,1964-01-01
C-008784,Vladimir Barbu,opreasalomea@example.net,0231 875 777,TR,Teleorman,Turnu Magurele,716637,0.404,0.364,0.341,0.331,0.381,0.36,4.54,5.3,394.0,382.23,1984-12-04
C-008785,Rozalia Nemeș,tomescuadi@example.com,021 901 0099,AG,Arges,Curtea de Arges,904395,0.447,0.384,0.358,0.397,0.42,0.33,7.5,3.51,256.93,40.81,2006-02-02
C-008786,Adriana Stoica,diaconescugeorgiana@example.net,0255 227 603,SV,Suceava,Suceava,965815,0.313,0.468,0.375,0.374,0.44,0.16,6.99,12.03,120.43,146.34,1964-01-01
C-008787,Dacian Pușcașu,zardelean@example.org,0263 724 571,BZB,Bucuresti,Sector 2,461673,0.666,0.277,0.198,0.34,0.397,0.43,0.35,0.53,409.3,250.12,1955-09-27
C-008788,Frederic Pop,puscasuadi@example.com,0734 200 901,PH,Prahova,Ploiesti,992035,0.457,0.443,0.326,0.305,0.362,0.06,0.8,2.92,363.42,351.94,1966-08-03
C-008789,Cezar Nemeș,falbu@example.net,0751 842 553,BZB,Bucuresti,Sector 2,474587,0.662,0.302,0.223,0.379,0.303,0.06,0.36,1.24,480.51,48.47,1995-12-26
C-008790,Constantina Cristea,luca47@example.net,0758 040 572,BZB,Bucuresti,Sector 5,280380,0.658,0.362,0.202,0.377,0.304,0.44,1.01,2.89,527.19,178.53,2000-03-12
C-008791,Ioan Stănescu,vionita@example.org,0711 645 375,SV,Suceava,Falticeni,238344,0.411,0.524,0.337,0.38,0.38,0.56,7.5,14.13,382.05,244.58,1975-06-14
C-008792,Eufrosina Nemeș,casandra09@example.net,0765 833 053,TM,Timis,Timisoara,703242,0.447,0.393,0.238,0.396,0.347,0.15,1.44,1.88,468.62,378.62,1981-10-21
C-008793,Vladimir Stănescu,opreacorvin@example.com,0764 992 711,GL,Galati,Galati,578968,0.423,0.431,0.477,0.451,0.42,0.12,1.84,18.0,337.55,9.1,2001-08-12
C-008794,Octavian Dumitrescu,florianadobre@example.net,0256 665 942,CV,Covasna,Sfantu Gheorghe,111438,0.261,0.679,0.381,0.388,0.438,0.14,0.2,14.82,505.36,146.14,1958-08-22
C-008795,Marina Nemeș,tomescusuzana@example.com,0732 896 141,VL,Valcea,Ramnicu Valcea,781953,0.341,0.416,0.421,0.33,0.335,0.18,1.34,0.81,148.97,387.67,1982-01-24
C-008796,Pamela Niță,paulina45@example.org,0723 707 522,BN,Bistrita-Nasaud,Nasaud,173277,0.135,0.327,0.174,0.216,0.196,0.16,3.44,1.27,354.23,281.19,1951-09-14
C-008797,Antonela Stoica,dochioiualexandru@example.com,0761 670 273,IF,Ilfov,Chitila,873032,0.47,0.336,0.317,0.404,0.367,0.09,6.64,13.17,107.43,300.52,1995-06-02
C-008798,Angel Cristea,rodicasuciu@example.net,0722 129 179,BZB,Bucuresti,Sector 3,578315,0.748,0.354,0.252,0.341,0.311,0.17,1.13,0.82,421.79,354.65,2006-04-02
C-008799,Gicu Preda,tudoraugustin@example.com,0739 767 270,IS,Iasi,Iasi,605594,0.546,0.411,0.315,0.408,0.414,0.26,0.75,0.1,161.48,276.96,2002-08-02
C-008800,Cezara Stănescu,roprea@example.net,0241 610 201,BZB,Bucuresti,Sector 2,640704,0.686,0.338,0.235,0.346,0.373,0.13,0.73,1.97,94.84,371.74,1961-08-01
C-008801,Silviu Voinea,mocanuariana@example.net,0265 992 289,TM,Timis,Sannicolau Mare,826434,0.46,0.348,0.241,0.447,0.363,0.9,0.27,0.42,129.38,342.37,2006-04-29
C-008802,Cipriana Gheorghiu,mocanuilinca@example.net,0268 153 174,MM,Maramures,Baia Mare,625065,0.31,0.572,0.373,0.474,0.421,0.5,1.82,7.22,90.74,148.37,2003-08-07
C-008803,Vanesa Stoica,predatincuta@example.com,0784 417 504,TM,Timis,Sannicolau Mare,732397,0.572,0.393,0.307,0.435,0.362,0.14,0.89,0.81,384.78,187.52,1994-09-24
C-008804,Jenel Gheorghiu,fmanole@example.com,0246 202 129,DB,Dambovita,Gaesti,227529,0.371,0.421,0.424,0.352,0.341,0.33,2.94,9.99,590.86,169.53,1980-10-08
C-008805,Ernest Manole,dana62@example.com,0765 771 229,AB,Alba,Aiud,403052,0.347,0.508,0.338,0.422,0.44,0.09,4.73,17.89,551.3,95.69,2004-07-12
C-008806,Valeriu Ababei,dochioiumiruna@example.com,0762 823 238,DJ,Dolj,Craiova,584603,0.479,0.334,0.323,0.393,0.379,0.21,3.59,18.0,236.81,249.89,1966-01-25
C-008807,Anghel Ardelean,stoicaadelaida@example.org,0260 271 766,BZB,Bucuresti,Sector 3,346616,0.61,0.332,0.203,0.298,0.401,0.11,0.12,0.62,227.72,192.31,1968-09-08
C-008808,Casian Eftimie,caterinaeftimie@example.org,0726 978 119,CL,Calarasi,Oltenita,515471,0.452,0.4,0.469,0.361,0.379,0.09,2.37,1.56,535.82,6.78,1991-07-22
C-008809,Varvara Georgescu,mioarastan@example.org,0746 736 126,HD,Hunedoara,Petrosani,431140,0.322,0.502,0.328,0.386,0.483,0.17,1.14,8.91,170.97,76.6,1998-02-25
C-008810,Antoniu Dumitrescu,mpuscasu@example.org,0766 049 367,GJ,Gorj,Targu Jiu,552362,0.376,0.484,0.376,0.377,0.323,0.62,2.79,3.51,279.93,204.44,1972-10-07
C-008811,Liana Suciu,emarin@example.org,0771 260 561,BZ,Buzau,Ramnicul Sarat,330362,0.458,0.38,0.372,0.339,0.426,0.08,2.5,2.42,220.94,308.36,1961-11-19
